Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2023-06-25 13:00:00,1913.32000000,1914.79000000,1898.58000000,1905.64000000,22412.19340000,2023-06-25 13:59:59.999,42698192.88460100,30411,12234.29820000,23306675.13383900,0
2023-06-25 14:00:00,1905.65000000,1909.47000000,1887.98000000,1890.21000000,23463.35030000,2023-06-25 14:59:59.999,44543464.96784100,28159,11774.13350000,22352129.41660500,0
2023-06-25 15:00:00,1890.20000000,1890.95000000,1881.47000000,1886.51000000,24275.79260000,2023-06-25 15:59:59.999,45812905.01425400,28948,13923.60660000,26276656.77608000,0
2023-06-25 16:00:00,1886.51000000,1894.17000000,1884.32000000,1891.90000000,11994.70880000,2023-06-25 16:59:59.999,22661508.27736300,17818,6162.08130000,11642663.24722600,0
2023-06-25 17:00:00,1891.89000000,1893.67000000,1885.00000000,1893.17000000,7789.65270000,2023-06-25 17:59:59.999,14727928.08929000,12363,3770.85800000,7129271.22523400,0
2023-06-25 18:00:00,1893.18000000,1894.85000000,1881.56000000,1894.85000000,11192.92510000,2023-06-25 18:59:59.999,21131040.04838700,16268,5648.18050000,10665644.90618500,0
2023-06-25 19:00:00,1894.84000000,1895.51000000,1884.39000000,1894.60000000,7535.87930000,2023-06-25 19:59:59.999,14247363.24002200,12965,3565.49590000,6740702.93592600,0
2023-06-25 20:00:00,1894.60000000,1902.47000000,1888.37000000,1894.23000000,12242.21710000,2023-06-25 20:59:59.999,23231474.89175600,18327,6555.04750000,12438218.66426200,0
2023-06-25 21:00:00,1894.23000000,1897.67000000,1893.52000000,1895.59000000,4490.26130000,2023-06-25 21:59:59.999,8511214.88030500,9037,2144.57830000,4064904.07356200,0
2023-06-25 22:00:00,1895.60000000,1906.30000000,1892.39000000,1900.16000000,9155.15680000,2023-06-25 22:59:59.999,17404538.46038700,12924,4780.63230000,9088701.66313300,0
2023-06-25 23:00:00,1900.16000000,1901.98000000,1897.43000000,1898.80000000,6138.81320000,2023-06-25 23:59:59.999,11661279.33274500,9000,2819.37640000,5355314.26788900,0
2023-06-26 00:00:00,1898.80000000,1904.26000000,1887.73000000,1888.36000000,14460.42270000,2023-06-26 00:59:59.999,27420350.01819100,26020,6535.05380000,12393060.38689100,0
2023-06-26 01:00:00,1888.36000000,1888.56000000,1866.00000000,1876.00000000,44145.75410000,2023-06-26 01:59:59.999,82871111.91947300,46210,20614.79600000,38690323.27274400,0
2023-06-26 02:00:00,1876.00000000,1878.99000000,1871.03000000,1878.60000000,9921.37010000,2023-06-26 02:59:59.999,18603141.93732900,13195,5607.10340000,10514335.41331800,0
2023-06-26 03:00:00,1878.59000000,1881.01000000,1874.23000000,1880.46000000,4951.80740000,2023-06-26 03:59:59.999,9296392.76096600,9084,2002.84110000,3760837.39819800,0
2023-06-26 04:00:00,1880.46000000,1880.47000000,1875.40000000,1877.88000000,4478.45770000,2023-06-26 04:59:59.999,8409387.56883400,9056,1746.80850000,3279685.75850100,0
2023-06-26 05:00:00,1877.87000000,1879.90000000,1871.04000000,1877.73000000,6900.57580000,2023-06-26 05:59:59.999,12942905.77931900,11750,3203.46990000,6008211.90424000,0
2023-06-26 06:00:00,1877.74000000,1898.00000000,1875.62000000,1895.94000000,14160.08610000,2023-06-26 06:59:59.999,26696829.25649600,22414,8538.94750000,16099626.95303500,0
2023-06-26 07:00:00,1895.94000000,1904.76000000,1885.91000000,1892.32000000,22349.60310000,2023-06-26 07:59:59.999,42401790.79346500,29276,11312.51540000,21458169.00944100,0
2023-06-26 08:00:00,1892.32000000,1893.80000000,1887.31000000,1892.01000000,11143.57780000,2023-06-26 08:59:59.999,21070472.59851100,13500,6464.79420000,12223475.06963600,0
2023-06-26 09:00:00,1892.00000000,1893.95000000,1882.59000000,1884.01000000,14640.33990000,2023-06-26 09:59:59.999,27645210.56212600,14964,7013.47380000,13244580.27922500,0
2023-06-26 10:00:00,1884.01000000,1884.01000000,1872.38000000,1877.04000000,30695.97920000,2023-06-26 10:59:59.999,57643893.69091000,25028,15165.84200000,28476429.00810700,0
2023-06-26 11:00:00,1877.03000000,1881.80000000,1875.19000000,1880.87000000,10091.18080000,2023-06-26 11:59:59.999,18967746.90845600,13067,4136.36430000,7774818.49640900,0
2023-06-26 12:00:00,1880.87000000,1884.66000000,1874.94000000,1884.66000000,10066.56830000,2023-06-26 12:59:59.999,18930026.44412000,13863,4227.13010000,7948972.18748500,0
2023-06-26 13:00:00,1884.65000000,1906.59000000,1882.73000000,1905.06000000,23474.30750000,2023-06-26 13:59:59.999,44443591.25012500,27503,12319.72910000,23326394.59416800,0
2023-06-26 14:00:00,1905.06000000,1909.10000000,1871.01000000,1883.60000000,42717.98300000,2023-06-26 14:59:59.999,80718864.46169400,41777,20159.96820000,38072484.14847100,0
2023-06-26 15:00:00,1883.59000000,1894.00000000,1880.63000000,1889.32000000,18145.12180000,2023-06-26 15:59:59.999,34244036.92699600,22515,9284.08830000,17519029.20727100,0
2023-06-26 16:00:00,1889.33000000,1890.69000000,1846.42000000,1852.54000000,63557.07700000,2023-06-26 16:59:59.999,118411249.49244100,56978,27857.79850000,51891973.46558800,0
2023-06-26 17:00:00,1852.54000000,1855.00000000,1837.18000000,1846.81000000,44804.76520000,2023-06-26 17:59:59.999,82809052.79258300,40385,20141.53800000,37226846.61789300,0
2023-06-26 18:00:00,1846.82000000,1853.57000000,1843.00000000,1850.61000000,17181.30770000,2023-06-26 18:59:59.999,31756206.99167400,18350,9588.03450000,17720795.73659100,0
2023-06-26 19:00:00,1850.61000000,1857.63000000,1842.11000000,1854.10000000,15020.69330000,2023-06-26 19:59:59.999,27794625.96430400,17323,7854.29490000,14534172.68122000,0
2023-06-26 20:00:00,1854.10000000,1858.36000000,1850.77000000,1851.44000000,10114.93420000,2023-06-26 20:59:59.999,18759677.72722800,14078,4876.76420000,9043800.09370000,0
2023-06-26 21:00:00,1851.44000000,1856.44000000,1847.45000000,1850.80000000,7803.08070000,2023-06-26 21:59:59.999,14455064.81011800,11533,3816.12510000,7068508.94336500,0
2023-06-26 22:00:00,1850.80000000,1860.42000000,1847.02000000,1858.98000000,10019.90010000,2023-06-26 22:59:59.999,18577344.33679100,11676,5772.74960000,10703027.18009200,0
2023-06-26 23:00:00,1858.98000000,1860.07000000,1854.75000000,1858.97000000,7898.96750000,2023-06-26 23:59:59.999,14668187.36346400,8464,3594.04450000,6674436.76542600,0
2023-06-27 00:00:00,1858.97000000,1864.69000000,1855.19000000,1862.04000000,13024.54460000,2023-06-27 00:59:59.999,24227928.77021700,18598,6922.63380000,12878030.40530900,0
2023-06-27 01:00:00,1862.05000000,1867.17000000,1856.40000000,1864.04000000,11248.77260000,2023-06-27 01:59:59.999,20949067.10948400,13361,6174.03860000,11497872.69394600,0
2023-06-27 02:00:00,1864.03000000,1876.71000000,1862.00000000,1875.60000000,13239.86940000,2023-06-27 02:59:59.999,24728291.11314900,15085,7403.97250000,13828283.30569400,0
2023-06-27 03:00:00,1875.60000000,1878.93000000,1870.64000000,1872.15000000,14034.91780000,2023-06-27 03:59:59.999,26304110.67537000,16591,6954.79060000,13035756.30244100,0
2023-06-27 04:00:00,1872.16000000,1874.48000000,1870.48000000,1870.77000000,7136.45930000,2023-06-27 04:59:59.999,13361098.15037800,10104,3215.98330000,6021197.79468900,0
2023-06-27 05:00:00,1870.77000000,1871.43000000,1863.62000000,1867.53000000,9671.37910000,2023-06-27 05:59:59.999,18056936.03219600,12163,3248.34550000,6065853.63563300,0
2023-06-27 06:00:00,1867.53000000,1869.55000000,1862.01000000,1869.47000000,8244.65510000,2023-06-27 06:59:59.999,15383940.45002800,15325,3190.87880000,5954401.29900800,0
2023-06-27 07:00:00,1869.47000000,1879.20000000,1867.73000000,1875.58000000,12497.79010000,2023-06-27 07:59:59.999,23424677.51620000,16631,6685.41760000,12529960.65733700,0
2023-06-27 08:00:00,1875.59000000,1880.45000000,1873.96000000,1876.10000000,13837.70700000,2023-06-27 08:59:59.999,25969952.49386500,16027,7805.43920000,14647673.18529000,0
2023-06-27 09:00:00,1876.09000000,1878.34000000,1871.61000000,1875.40000000,7864.78280000,2023-06-27 09:59:59.999,14745428.97044600,12225,4503.55690000,8443673.34749500,0
2023-06-27 10:00:00,1875.40000000,1890.51000000,1875.39000000,1882.86000000,20535.83580000,2023-06-27 10:59:59.999,38682711.86771100,25405,11510.47220000,21681638.28670800,0
2023-06-27 11:00:00,1882.86000000,1884.23000000,1874.98000000,1881.53000000,10006.79490000,2023-06-27 11:59:59.999,18811916.18281200,15360,4752.61160000,8935308.41883800,0
2023-06-27 12:00:00,1881.53000000,1886.88000000,1879.11000000,1884.41000000,14691.74420000,2023-06-27 12:59:59.999,27652564.18596700,16998,7396.32790000,13923719.36738400,0
2023-06-27 13:00:00,1884.42000000,1884.98000000,1875.18000000,1880.39000000,9224.22370000,2023-06-27 13:59:59.999,17330572.31622500,17186,4277.27660000,8036089.36300000,0
2023-06-27 14:00:00,1880.38000000,1896.55000000,1873.55000000,1884.39000000,26396.86870000,2023-06-27 14:59:59.999,49769790.92637800,32100,13351.81000000,25179711.79030300,0
2023-06-27 15:00:00,1884.38000000,1884.60000000,1863.60000000,1871.60000000,24277.20190000,2023-06-27 15:59:59.999,45481799.85026300,29070,11047.36650000,20699471.53658200,0
2023-06-27 16:00:00,1871.60000000,1910.00000000,1869.62000000,1909.06000000,43513.22860000,2023-06-27 16:59:59.999,82506746.50365700,42905,22976.55220000,43559827.00289000,0
2023-06-27 17:00:00,1909.06000000,1912.53000000,1892.91000000,1901.72000000,61789.86860000,2023-06-27 17:59:59.999,117525333.05357400,45437,40743.43710000,77480391.70060800,0
2023-06-27 18:00:00,1901.72000000,1902.20000000,1895.55000000,1897.41000000,8121.53460000,2023-06-27 18:59:59.999,15425674.27912100,11462,4454.29460000,8459875.08309800,0
2023-06-27 19:00:00,1897.40000000,1901.21000000,1893.82000000,1894.39000000,5951.48940000,2023-06-27 19:59:59.999,11291501.02722200,10363,2583.87550000,4902395.94003100,0
2023-06-27 20:00:00,1894.40000000,1896.78000000,1886.04000000,1892.58000000,8947.46850000,2023-06-27 20:59:59.999,16918186.44663700,15373,4192.50270000,7926115.71704700,0
2023-06-27 21:00:00,1892.58000000,1897.39000000,1888.82000000,1895.72000000,8609.15460000,2023-06-27 21:59:59.999,16289806.35810800,10808,4372.05040000,8271898.18582800,0
2023-06-27 22:00:00,1895.72000000,1896.37000000,1886.00000000,1886.02000000,7897.36120000,2023-06-27 22:59:59.999,14933507.59773000,9595,4299.33370000,8129226.56385300,0
2023-06-27 23:00:00,1886.03000000,1891.60000000,1885.13000000,1889.58000000,5870.91820000,2023-06-27 23:59:59.999,11084445.16459400,9012,3319.39860000,6266324.36471900,0
2023-06-28 00:00:00,1889.58000000,1890.19000000,1864.00000000,1875.12000000,35898.72270000,2023-06-28 00:59:59.999,67261961.90420900,37162,18104.83750000,33917837.49525800,0
2023-06-28 01:00:00,1875.12000000,1879.34000000,1867.14000000,1870.74000000,14673.99590000,2023-06-28 01:59:59.999,27482402.26677700,14450,5423.32470000,10157993.95371000,0
2023-06-28 02:00:00,1870.74000000,1873.04000000,1853.70000000,1861.21000000,19799.57220000,2023-06-28 02:59:59.999,36887370.10119800,20563,8354.88700000,15560625.68584300,0
2023-06-28 03:00:00,1861.20000000,1867.64000000,1859.00000000,1866.46000000,12340.25420000,2023-06-28 03:59:59.999,23010170.17278400,12754,7162.45820000,13357193.50344900,0
2023-06-28 04:00:00,1866.46000000,1868.84000000,1862.77000000,1867.73000000,7526.14210000,2023-06-28 04:59:59.999,14042361.36207800,10933,4082.62450000,7617247.79588900,0
2023-06-28 05:00:00,1867.73000000,1870.00000000,1861.80000000,1867.63000000,6554.48630000,2023-06-28 05:59:59.999,12232938.59625000,10485,2511.95360000,4687724.02204700,0
2023-06-28 06:00:00,1867.63000000,1867.63000000,1860.08000000,1860.78000000,10422.33150000,2023-06-28 06:59:59.999,19420584.83353900,13947,4453.97920000,8298737.07249400,0
2023-06-28 07:00:00,1860.79000000,1864.25000000,1848.58000000,1851.00000000,28851.42950000,2023-06-28 07:59:59.999,53525741.53031300,31039,12238.15190000,22703346.93396000,0
2023-06-28 08:00:00,1851.00000000,1857.96000000,1850.24000000,1857.60000000,11234.64010000,2023-06-28 08:59:59.999,20829465.93454000,16665,5235.22500000,9706945.15165900,0
2023-06-28 09:00:00,1857.60000000,1862.30000000,1855.50000000,1860.85000000,8574.50820000,2023-06-28 09:59:59.999,15945836.08995300,15222,4359.99580000,8107391.74570600,0
2023-06-28 10:00:00,1860.85000000,1863.33000000,1859.00000000,1863.19000000,5316.33820000,2023-06-28 10:59:59.999,9895031.44749200,13320,3045.32840000,5668401.29534100,0
2023-06-28 11:00:00,1863.20000000,1865.20000000,1861.00000000,1861.10000000,5149.91380000,2023-06-28 11:59:59.999,9594276.72555800,13345,2653.49010000,4943742.56603000,0
2023-06-28 12:00:00,1861.10000000,1864.67000000,1849.90000000,1852.65000000,16596.45010000,2023-06-28 12:59:59.999,30814130.73754200,21505,7598.27950000,14106897.37986400,0
2023-06-28 13:00:00,1852.65000000,1859.18000000,1845.06000000,1857.12000000,16090.54100000,2023-06-28 13:59:59.999,29818607.04045500,22192,8035.98840000,14892901.37671000,0
2023-06-28 14:00:00,1857.11000000,1868.41000000,1853.00000000,1857.99000000,16301.56080000,2023-06-28 14:59:59.999,30349565.51072600,23034,8501.60560000,15829392.81251100,0
2023-06-28 15:00:00,1857.99000000,1863.31000000,1855.00000000,1859.60000000,8407.99390000,2023-06-28 15:59:59.999,15635838.20596700,13143,4002.82580000,7443953.72168900,0
2023-06-28 16:00:00,1859.60000000,1864.86000000,1855.00000000,1855.02000000,10805.61340000,2023-06-28 16:59:59.999,20088916.62956800,13620,4506.19200000,8379087.57751200,0
2023-06-28 17:00:00,1855.02000000,1856.70000000,1842.00000000,1848.65000000,20118.73580000,2023-06-28 17:59:59.999,37184478.96026800,24953,9388.45340000,17353437.78736000,0
2023-06-28 18:00:00,1848.64000000,1852.51000000,1846.26000000,1847.47000000,4948.84990000,2023-06-28 18:59:59.999,9153605.59043200,10323,2454.90720000,4541108.00486500,0
2023-06-28 19:00:00,1847.47000000,1850.42000000,1816.56000000,1832.45000000,39475.96320000,2023-06-28 19:59:59.999,72269591.85134400,46955,17424.07980000,31901955.55322500,0
2023-06-28 20:00:00,1832.46000000,1834.86000000,1825.08000000,1831.60000000,13147.97800000,2023-06-28 20:59:59.999,24054889.13370400,17095,7765.39680000,14208065.56553100,0
2023-06-28 21:00:00,1831.61000000,1834.11000000,1826.01000000,1829.84000000,10618.33460000,2023-06-28 21:59:59.999,19427424.51822700,12662,5375.19830000,9833452.17843500,0
2023-06-28 22:00:00,1829.84000000,1833.73000000,1826.34000000,1827.80000000,7248.75640000,2023-06-28 22:59:59.999,13268435.78762500,10624,4020.95580000,7361545.61836800,0
2023-06-28 23:00:00,1827.81000000,1837.02000000,1827.40000000,1828.02000000,7733.46740000,2023-06-28 23:59:59.999,14164877.65793100,11594,3945.12910000,7225872.32799900,0
2023-06-29 00:00:00,1828.03000000,1835.57000000,1827.84000000,1832.49000000,6679.60430000,2023-06-29 00:59:59.999,12234591.03453100,12043,3184.37540000,5832085.47004000,0
2023-06-29 01:00:00,1832.49000000,1843.08000000,1831.80000000,1835.97000000,9695.88380000,2023-06-29 01:59:59.999,17820603.58651900,13457,5372.63320000,9872688.19215800,0
2023-06-29 02:00:00,1835.97000000,1837.47000000,1831.51000000,1832.55000000,2397.97070000,2023-06-29 02:59:59.999,4399703.22208800,8483,1048.56430000,1923632.78157600,0
2023-06-29 03:00:00,1832.56000000,1838.14000000,1831.25000000,1838.04000000,5335.08380000,2023-06-29 03:59:59.999,9788396.90186300,8878,2635.64250000,4836058.02016900,0
2023-06-29 04:00:00,1838.04000000,1840.98000000,1836.57000000,1839.80000000,3637.86080000,2023-06-29 04:59:59.999,6689561.13790000,7747,2214.56130000,4072276.56502400,0
2023-06-29 05:00:00,1839.80000000,1843.99000000,1837.95000000,1838.26000000,5341.23770000,2023-06-29 05:59:59.999,9830697.78762100,9040,2198.44940000,4046514.67246100,0
2023-06-29 06:00:00,1838.26000000,1840.16000000,1837.16000000,1838.20000000,3826.42380000,2023-06-29 06:59:59.999,7035091.91412100,11015,1810.58460000,3328893.50886900,0
2023-06-29 07:00:00,1838.20000000,1850.55000000,1837.49000000,1847.45000000,10719.17570000,2023-06-29 07:59:59.999,19783718.55885000,17663,5768.24740000,10645325.70672600,0
2023-06-29 08:00:00,1847.45000000,1850.71000000,1846.74000000,1848.80000000,7255.33530000,2023-06-29 08:59:59.999,13410656.31146900,15929,3268.04880000,6040943.94075600,0
2023-06-29 09:00:00,1848.80000000,1859.82000000,1847.81000000,1858.36000000,16311.59490000,2023-06-29 09:59:59.999,30257185.38921900,18192,9470.65800000,17566189.78710200,0
2023-06-29 10:00:00,1858.37000000,1870.00000000,1854.34000000,1868.72000000,23973.01120000,2023-06-29 10:59:59.999,44720370.36739600,24303,12503.49200000,23322735.31776600,0
2023-06-29 11:00:00,1868.71000000,1872.84000000,1864.71000000,1869.60000000,16132.04280000,2023-06-29 11:59:59.999,30147635.94688600,20461,7039.90080000,13155257.66545500,0
2023-06-29 12:00:00,1869.59000000,1874.22000000,1865.22000000,1866.07000000,11776.70320000,2023-06-29 12:59:59.999,22013908.02452900,17577,6389.76130000,11944751.55924200,0
2023-06-29 13:00:00,1866.07000000,1880.00000000,1852.86000000,1857.89000000,33179.93250000,2023-06-29 13:59:59.999,62000788.52732300,38374,18213.08710000,34038939.39103600,0
2023-06-29 14:00:00,1857.90000000,1862.03000000,1847.01000000,1849.61000000,19885.35870000,2023-06-29 14:59:59.999,36915059.54985600,24518,11166.09020000,20734919.48585800,0
2023-06-29 15:00:00,1849.60000000,1854.69000000,1847.45000000,1851.79000000,8562.56140000,2023-06-29 15:59:59.999,15857812.25231700,13226,3886.93240000,7198397.43888400,0
2023-06-29 16:00:00,1851.79000000,1857.10000000,1849.10000000,1850.60000000,6447.02090000,2023-06-29 16:59:59.999,11943654.15755200,11205,3116.63680000,5773851.13425100,0
2023-06-29 17:00:00,1850.59000000,1860.00000000,1841.38000000,1850.40000000,17024.25440000,2023-06-29 17:59:59.999,31504719.19561100,20985,8577.97150000,15873826.44597600,0
2023-06-29 18:00:00,1850.39000000,1857.20000000,1847.50000000,1856.00000000,4790.77830000,2023-06-29 18:59:59.999,8877881.12854400,8857,2152.89960000,3990082.20571000,0
2023-06-29 19:00:00,1856.01000000,1858.62000000,1850.64000000,1857.48000000,4961.88260000,2023-06-29 19:59:59.999,9204372.15643100,8543,2298.77340000,4264430.39341400,0
2023-06-29 20:00:00,1857.48000000,1859.50000000,1842.98000000,1849.23000000,12379.09390000,2023-06-29 20:59:59.999,22885595.70372200,16031,5231.31640000,9670201.67697400,0
2023-06-29 21:00:00,1849.22000000,1852.84000000,1846.84000000,1851.20000000,4389.27620000,2023-06-29 21:59:59.999,8122186.21735200,8703,2350.04990000,4348716.51963900,0
2023-06-29 22:00:00,1851.20000000,1854.71000000,1850.42000000,1851.59000000,3548.90010000,2023-06-29 22:59:59.999,6575492.95949200,8006,1626.36820000,3013195.34830400,0
2023-06-29 23:00:00,1851.59000000,1856.27000000,1849.20000000,1851.99000000,3593.84110000,2023-06-29 23:59:59.999,6658640.14563000,7587,1669.57460000,3093539.01625900,0
2023-06-30 00:00:00,1851.99000000,1856.78000000,1847.69000000,1850.00000000,5896.62910000,2023-06-30 00:59:59.999,10920321.50886100,10976,2842.96320000,5265048.59928700,0
2023-06-30 01:00:00,1850.01000000,1850.01000000,1841.50000000,1844.99000000,9271.91570000,2023-06-30 01:59:59.999,17107127.21214200,14482,4425.32010000,8164623.58415500,0
2023-06-30 02:00:00,1844.98000000,1867.74000000,1843.82000000,1861.58000000,18084.22710000,2023-06-30 02:59:59.999,33611170.04813600,22774,9403.75650000,17474286.92860000,0
2023-06-30 03:00:00,1861.57000000,1879.00000000,1860.68000000,1873.34000000,19799.58370000,2023-06-30 03:59:59.999,37043175.39155600,25336,11645.65410000,21789152.18793400,0
2023-06-30 04:00:00,1873.35000000,1907.99000000,1869.55000000,1887.39000000,51779.18910000,2023-06-30 04:59:59.999,98008385.95290800,59226,27540.57540000,52140803.28532300,0
2023-06-30 05:00:00,1887.40000000,1895.96000000,1877.18000000,1882.09000000,22951.01980000,2023-06-30 05:59:59.999,43329211.03984000,27426,9813.06360000,18521846.85926700,0
2023-06-30 06:00:00,1882.09000000,1883.80000000,1873.50000000,1874.65000000,9705.27950000,2023-06-30 06:59:59.999,18220133.95845200,15937,4621.99840000,8676475.73346300,0
2023-06-30 07:00:00,1874.65000000,1890.00000000,1874.43000000,1887.80000000,20159.02770000,2023-06-30 07:59:59.999,37968998.52320500,18602,6461.73700000,12164868.57678900,0
2023-06-30 08:00:00,1887.81000000,1892.20000000,1884.74000000,1889.49000000,20392.01430000,2023-06-30 08:59:59.999,38495997.32623100,19908,8482.29340000,16011295.58935500,0
2023-06-30 09:00:00,1889.50000000,1890.95000000,1883.44000000,1885.51000000,12722.97240000,2023-06-30 09:59:59.999,24008824.60360200,17065,5106.50400000,9634945.37793000,0
2023-06-30 10:00:00,1885.51000000,1894.38000000,1885.02000000,1892.22000000,10701.49730000,2023-06-30 10:59:59.999,20225930.85188200,17452,5195.21200000,9819497.64469100,0
2023-06-30 11:00:00,1892.21000000,1893.48000000,1886.00000000,1891.10000000,8273.44770000,2023-06-30 11:59:59.999,15640804.71400900,14263,4122.89920000,7794193.24912200,0
2023-06-30 12:00:00,1891.10000000,1913.40000000,1888.24000000,1906.66000000,27960.10760000,2023-06-30 12:59:59.999,53158083.86529100,33656,15318.98510000,29124926.84819900,0
2023-06-30 13:00:00,1906.66000000,1909.14000000,1825.01000000,1855.36000000,123015.37140000,2023-06-30 13:59:59.999,229076629.54079700,123702,55689.53880000,103699059.28459500,0
2023-06-30 14:00:00,1855.37000000,1861.91000000,1841.96000000,1845.45000000,46044.19800000,2023-06-30 14:59:59.999,85296454.89614100,48689,22974.27070000,42569359.08787500,0
2023-06-30 15:00:00,1845.45000000,1854.42000000,1844.12000000,1852.32000000,17503.32520000,2023-06-30 15:59:59.999,32370349.51863100,22448,8611.11870000,15923319.63426300,0
2023-06-30 16:00:00,1852.32000000,1905.34000000,1849.00000000,1898.49000000,83902.16610000,2023-06-30 16:59:59.999,157404210.22077200,80979,37003.65910000,69582479.75827400,0
2023-06-30 17:00:00,1898.50000000,1948.60000000,1898.20000000,1931.80000000,114030.67350000,2023-06-30 17:59:59.999,219711071.03402300,125628,61835.91110000,119144822.55209800,0
2023-06-30 18:00:00,1931.80000000,1943.00000000,1914.55000000,1924.61000000,35722.36240000,2023-06-30 18:59:59.999,68891478.41135400,41891,17294.10330000,33351191.88349300,0
2023-06-30 19:00:00,1924.62000000,1931.40000000,1917.82000000,1926.32000000,12089.09420000,2023-06-30 19:59:59.999,23263119.21076900,17323,6146.93060000,11829423.93411200,0
2023-06-30 20:00:00,1926.32000000,1932.37000000,1922.25000000,1927.25000000,10950.51200000,2023-06-30 20:59:59.999,21112577.88112600,15135,5066.44230000,9767178.59120200,0
2023-06-30 21:00:00,1927.25000000,1933.53000000,1918.66000000,1931.95000000,12849.36090000,2023-06-30 21:59:59.999,24765997.84823100,16592,5568.65440000,10732888.16344200,0
2023-06-30 22:00:00,1931.96000000,1940.41000000,1930.73000000,1934.59000000,8939.78970000,2023-06-30 22:59:59.999,17305107.24016900,15762,4106.83260000,7949551.60516500,0
2023-06-30 23:00:00,1934.60000000,1943.68000000,1930.78000000,1933.79000000,13794.33910000,2023-06-30 23:59:59.999,26695291.81731700,19637,6157.22900000,11917936.28639300,0
2023-07-01 00:00:00,1933.80000000,1944.56000000,1930.01000000,1934.11000000,20088.07660000,2023-07-01 00:59:59.999,38931951.86211900,24283,11427.05120000,22147387.73125400,0
2023-07-01 01:00:00,1934.11000000,1936.13000000,1924.25000000,1929.20000000,14412.96890000,2023-07-01 01:59:59.999,27807961.39318200,21720,6193.96990000,11949894.48132500,0
2023-07-01 02:00:00,1929.20000000,1930.33000000,1920.44000000,1920.69000000,9623.06590000,2023-07-01 02:59:59.999,18524224.21171100,16356,4070.25950000,7835228.98645000,0
2023-07-01 03:00:00,1920.70000000,1922.65000000,1917.28000000,1920.16000000,7997.58550000,2023-07-01 03:59:59.999,15355232.03441300,13827,3827.62080000,7348883.53565200,0
2023-07-01 04:00:00,1920.15000000,1920.93000000,1909.44000000,1915.20000000,11373.82480000,2023-07-01 04:59:59.999,21772824.48157000,18131,5088.82860000,9740210.05390800,0
2023-07-01 05:00:00,1915.20000000,1919.14000000,1914.54000000,1919.07000000,3934.38740000,2023-07-01 05:59:59.999,7541951.51120700,9556,2089.27530000,4004935.90502200,0
2023-07-01 06:00:00,1919.08000000,1922.17000000,1915.13000000,1920.83000000,7446.86130000,2023-07-01 06:59:59.999,14288321.68838300,11675,3515.84030000,6745355.78910600,0
2023-07-01 07:00:00,1920.83000000,1920.91000000,1912.51000000,1920.05000000,7645.76220000,2023-07-01 07:59:59.999,14656508.12993300,13694,3236.36340000,6204500.07198600,0
2023-07-01 08:00:00,1920.04000000,1920.41000000,1911.60000000,1915.32000000,8190.50910000,2023-07-01 08:59:59.999,15703740.52052000,13576,3734.47850000,7160139.87082200,0
2023-07-01 09:00:00,1915.33000000,1919.83000000,1913.80000000,1916.93000000,5272.02610000,2023-07-01 09:59:59.999,10105822.26631100,11294,2530.80740000,4851053.00748600,0
2023-07-01 10:00:00,1916.94000000,1926.04000000,1915.84000000,1922.42000000,10944.46140000,2023-07-01 10:59:59.999,21021687.21714700,16499,5289.69010000,10157897.21387200,0
2023-07-01 11:00:00,1922.42000000,1926.87000000,1920.86000000,1922.55000000,6882.15090000,2023-07-01 11:59:59.999,13237035.87135400,12717,3439.89550000,6616440.41137000,0
2023-07-01 12:00:00,1922.56000000,1927.73000000,1921.96000000,1927.01000000,7664.64570000,2023-07-01 12:59:59.999,14756256.09560900,13977,3920.80510000,7548000.39188000,0
2023-07-01 13:00:00,1927.01000000,1929.87000000,1922.80000000,1923.50000000,10196.32050000,2023-07-01 13:59:59.999,19640812.38738100,15343,4974.62040000,9582536.10599800,0
2023-07-01 14:00:00,1923.49000000,1925.80000000,1921.45000000,1923.06000000,7108.95400000,2023-07-01 14:59:59.999,13673926.65451700,14302,3686.87900000,7091477.99048000,0
2023-07-01 15:00:00,1923.06000000,1924.40000000,1917.50000000,1922.63000000,8599.92630000,2023-07-01 15:59:59.999,16526158.38240500,13940,4249.82740000,8167838.57348000,0
2023-07-01 16:00:00,1922.63000000,1923.97000000,1916.92000000,1919.62000000,6642.50150000,2023-07-01 16:59:59.999,12754071.77561900,12029,3748.47420000,7197277.10544000,0
2023-07-01 17:00:00,1919.61000000,1921.11000000,1916.60000000,1918.31000000,5109.65790000,2023-07-01 17:59:59.999,9803808.72596100,9502,2624.99540000,5036710.65521600,0
2023-07-01 18:00:00,1918.31000000,1921.37000000,1918.30000000,1921.26000000,3362.26620000,2023-07-01 18:59:59.999,6455848.82359500,7191,2164.30730000,4155464.66510100,0
2023-07-01 19:00:00,1921.26000000,1924.20000000,1921.26000000,1922.60000000,3677.88010000,2023-07-01 19:59:59.999,7072601.42378700,7924,1828.02600000,3515200.00350800,0
2023-07-01 20:00:00,1922.60000000,1924.10000000,1921.75000000,1922.80000000,2676.25950000,2023-07-01 20:59:59.999,5146653.46615800,6446,1300.53490000,2500960.63015400,0
2023-07-01 21:00:00,1922.80000000,1923.30000000,1921.56000000,1922.86000000,1943.56410000,2023-07-01 21:59:59.999,3736392.59800800,6232,964.44520000,1854047.07007800,0
